('F1B013057','EU1213','C+','2013/2014'),
('F1B013058','EU1213','B','2013/2014'),
('F1B013059','EU1213','B+','2013/2014'),
('F1B013060','EU1213','C+','2013/2014'),
('F1B013061','EU1213','C+','2013/2014'),
('F1B013062','EU1213','E','2013/2014'),
('F1B013063','EU1213','C+','2013/2014'),
('F1B013064','EU1213','D','2013/2014'),
('F1B013066','EU1213','B','2013/2014'),
('F1B013067','EU1213','C+','2013/2014'),
('F1B013068','EU1213','C','2013/2014'),
('F1B013070','EU1213','E','2013/2014'),
('F1B013071','EU1213','C+','2013/2014'),
('F1B013073','EU1213','E','2013/2014'),
('F1B013074','EU1213','C+','2013/2014'),
('F1B013075','EU1213','B','2013/2014'),
('F1B013076','EU1213','C','2013/2014'),
('F1B013077','EU1213','C','2013/2014'),
('F1B013078','EU1213','K','2013/2014'),
('F1B013080','EU1213','C+','2013/2014'),
('F1B013082','EU1213','D+','2013/2014'),
('F1B013083','EU1213','C+','2013/2014'),
('F1B013084','EU1213','E','2013/2014'),
('F1B013085','EU1213','C+','2013/2014'),
('F1B013086','EU1213','A','2013/2014'),
('F1B013087','EU1213','B','2013/2014'),
('F1B013088','EU1213','B+','2013/2014'),
('F1B013089','EU1213','C+','2013/2014'),
('F1B013090','EU1213','E','2013/2014'),
('F1B013091','EU1213','C+','2013/2014'),
('F1B013092','EU1213','B','2013/2014'),
('F1B013093','EU1213','D+','2013/2014'),
('F1B013095','EU1213','D','2013/2014'),
('F1B013096','EU1213','B','2013/2014'),
('F1B013097','EU1213','C+','2013/2014'),
('F1B013098','EU1213','K','2013/2014'),
('F1B212008','EU1213','D','2013/2014'),
('F1B212034','EU1213','D','2013/2014'),
('F1B212068','EU1213','E','2013/2014'),
('F1B010013','EL4024','B','2013/2014'),
('F1B010022','EL4024','B+','2013/2014'),
('F1B010024','EL4024','B','2013/2014'),
('F1B010035','EL4024','B','2013/2014'),
('F1B010055','EL4024','B','2013/2014'),
('F1B011032','EL4024','B','2013/2014'),
('F1B011042','EL4024','B+','2013/2014'),
('F1B011067','EL4024','B','2013/2014'),
('F1B011078','EL4024','B+','2013/2014'),
('F1B011088','EL4024','B+','2013/2014'),
('F1B211065','EL4024','B+','2013/2014'),
('F1B211082','EL4024','B','2013/2014'),
('F1B009016','EU2234','E','2013/2014'),
('F1B009055','EU2234','C','2013/2014'),
('F1B010013','EU2234','B','2013/2014'),
('F1B010024','EU2234','B+','2013/2014'),
('F1B010029','EU2234','C+','2013/2014'),
('F1B010034','EU2234','B','2013/2014'),
('F1B010048','EU2234','D+','2013/2014'),
('F1B010057','EU2234','B','2013/2014'),
('F1B010058','EU2234','B','2013/2014'),
('F1B010067','EU2234','D+','2013/2014'),
('F1B010068','EU2234','D+','2013/2014'),
('F1B010072','EU2234','C','2013/2014'),
('F1B010074','EU2234','C','2013/2014'),
('F1B010075','EU2234','C+','2013/2014'),
('F1B010081','EU2234','D+','2013/2014'),
('F1B010087','EU2234','A','2013/2014'),
('F1B010092','EU2234','D+','2013/2014'),
('F1B011041','EU2234','C','2013/2014'),
('F1B011047','EU2234','C','2013/2014'),
('F1B011050','EU2234','B','2013/2014'),
('F1B011087','EU2234','B+','2013/2014'),
('F1B011090','EU2234','D+','2013/2014'),
('F1B012001','EU2234','C+','2013/2014'),
('F1B012004','EU2234','B','2013/2014'),
('F1B012006','EU2234','D+','2013/2014'),
('F1B012010','EU2234','B+','2013/2014'),
('F1B012011','EU2234','B','2013/2014'),
('F1B012013','EU2234','B','2013/2014'),
('F1B012014','EU2234','C+','2013/2014'),
('F1B012017','EU2234','C','2013/2014'),
('F1B012018','EU2234','K','2013/2014'),
('F1B012019','EU2234','B','2013/2014'),
('F1B012020','EU2234','B','2013/2014'),
('F1B012022','EU2234','B','2013/2014'),
('F1B012024','EU2234','B','2013/2014'),
('F1B012025','EU2234','C+','2013/2014'),
('F1B012026','EU2234','C+','2013/2014'),
('F1B012031','EU2234','C+','2013/2014'),
('F1B012035','EU2234','C+','2013/2014'),
('F1B012039','EU2234','B','2013/2014'),
('F1B012042','EU2234','B','2013/2014'),
('F1B012045','EU2234','D','2013/2014'),
('F1B012046','EU2234','B+','2013/2014'),
('F1B012047','EU2234','B+','2013/2014'),
('F1B012049','EU2234','C','2013/2014'),
('F1B012050','EU2234','C+','2013/2014'),
('F1B012057','EU2234','A','2013/2014'),
('F1B012058','EU2234','C','2013/2014'),
('F1B012061','EU2234','E','2013/2014'),
('F1B012064','EU2234','A','2013/2014'),
('F1B012067','EU2234','D+','2013/2014'),
('F1B012070','EU2234','C','2013/2014'),
('F1B012072','EU2234','C','2013/2014'),
('F1B012074','EU2234','A','2013/2014'),
('F1B012075','EU2234','D','2013/2014'),
('F1B012076','EU2234','C','2013/2014'),
('F1B012077','EU2234','C','2013/2014'),
('F1B012078','EU2234','C+','2013/2014'),
('F1B012079','EU2234','D+','2013/2014')





('F1B012082','EU2234','D+','2013/2014'),
('F1B012083','EU2234','C+','2013/2014'),
('F1B012085','EU2234','B','2013/2014'),
('F1B012087','EU2234','K','2013/2014'),
('F1B012091','EU2234','K','2013/2014'),
('F1B012094','EU2234','K','2013/2014'),
('F1B012096','EU2234','B+','2013/2014'),
('F1B012097','EU2234','B+','2013/2014'),
('F1B013015','EU2234','C','2013/2014'),
('F1B212027','EU2234','D+','2013/2014'),
('F1B212034','EU2234','B','2013/2014'),
('F1B212038','EU2234','C','2013/2014'),
('F1B212040','EU2234','C','2013/2014'),
('F1B212052','EU2234','B+','2013/2014'),
('F1B212059','EU2234','B+','2013/2014'),
('F1B212066','EU2234','A','2013/2014'),
('F1B212068','EU2234','K','2013/2014'),
('F1B212073','EU2234','C+','2013/2014'),
('F1B212080','EU2234','D+','2013/2014'),
('F1B212084','EU2234','C','2013/2014'),
('F1B212090','EU2234','D+','2013/2014'),
('F1B009071','EE3205','B+','2013/2014'),
('F1B010072','EE3205','B','2013/2014'),
('F1B011016','EE3205','C+','2013/2014'),
('F1B011025','EE3205','B+','2013/2014'),
('F1B011027','EE3205','B+','2013/2014'),
('F1B011028','EE3205','B','2013/2014'),
('F1B011050','EE3205','B','2013/2014'),
('F1B011051','EE3205','E','2013/2014'),
('F1B011055','EE3205','B','2013/2014'),
('F1B011069','EE3205','E','2013/2014'),
('F1B011079','EE3205','B+','2013/2014'),
('F1B011085','EE3205','B+','2013/2014'),
('F1B011090','EE3205','B+','2013/2014'),
('F1B011092','EE3205','B','2013/2014'),
('F1B011096','EE3205','B+','2013/2014'),
('F1B012076','EE3205','A','2013/2014'),
('F1B212090','EE3205','A','2013/2014'),
('F1B009016','ET3208','C','2013/2014'),
('F1B011001','ET3208','C+','2013/2014'),
('F1B011046','ET3208','B','2013/2014'),
('F1B011047','ET3208','C+','2013/2014'),
('F1B011064','ET3208','C+','2013/2014'),
('F1B011070','ET3208','B+','2013/2014'),
('F1B011074','ET3208','B','2013/2014'),
('F1B011080','ET3208','C','2013/2014'),
('F1B011084','ET3208','B+','2013/2014'),
('F1B011091','ET3208','C+','2013/2014'),
('F1B012010','ET3208','B+','2013/2014'),
('F1B012022','ET3208','B','2013/2014'),
('F1B012046','ET3208','C+','2013/2014'),
('F1B012050','ET3208','B','2013/2014'),
('F1B012058','ET3208','B+','2013/2014'),
('F1B012064','ET3208','B+','2013/2014'),
('F1B211029','ET3208','B','2013/2014'),
('F1B211094','ET3208','B+','2013/2014'),
('F1B008061','EU1210','D','2013/2014'),
('F1B008062','EU1210','D','2013/2014'),
('F1B009008','EU1210','C+','2013/2014'),
('F1B009085','EU1210','D','2013/2014'),
('F1B010005','EU1210','E','2013/2014'),
('F1B010038','EU1210','E','2013/2014'),
('F1B010051','EU1210','E','2013/2014'),
('F1B010057','EU1210','E','2013/2014'),
('F1B010072','EU1210','E','2013/2014'),
('F1B011023','EU1210','D','2013/2014'),
('F1B011041','EU1210','E','2013/2014'),
('F1B012005','EU1210','D','2013/2014'),
('F1B012009','EU1210','E','2013/2014'),
('F1B012091','EU1210','E','2013/2014'),
('F1B013001','EU1210','D','2013/2014'),
('F1B013002','EU1210','E','2013/2014'),
('F1B013003','EU1210','D','2013/2014'),
('F1B013004','EU1210','C+','2013/2014'),
('F1B013005','EU1210','B+','2013/2014'),
('F1B013006','EU1210','E','2013/2014'),
('F1B013007','EU1210','D+','2013/2014'),
('F1B013009','EU1210','D','2013/2014'),
('F1B013010','EU1210','B+','2013/2014'),
('F1B013011','EU1210','D+','2013/2014'),
('F1B013012','EU1210','C','2013/2014'),
('F1B013013','EU1210','E','2013/2014'),
('F1B013014','EU1210','E','2013/2014'),
('F1B013015','EU1210','D+','2013/2014'),
('F1B013016','EU1210','E','2013/2014'),
('F1B013017','EU1210','E','2013/2014'),
('F1B013019','EU1210','E','2013/2014'),
('F1B013020','EU1210','C','2013/2014'),
('F1B013021','EU1210','D+','2013/2014'),
('F1B013022','EU1210','C','2013/2014'),
('F1B013023','EU1210','E','2013/2014'),
('F1B013025','EU1210','E','2013/2014'),
('F1B013026','EU1210','D','2013/2014'),
('F1B013027','EU1210','C+','2013/2014'),
('F1B013028','EU1210','B+','2013/2014'),
('F1B013029','EU1210','D','2013/2014'),
('F1B013030','EU1210','C','2013/2014'),
('F1B013031','EU1210','E','2013/2014'),
('F1B013032','EU1210','D+','2013/2014'),
('F1B013034','EU1210','E','2013/2014'),
('F1B013035','EU1210','C+','2013/2014'),
